t dd no-dd
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
1.000000000000000000e+00 1.370070934295654297e+01 1.493829250335693359e+01
