t dd no-dd
3.000000000000000000e+00 1.255701541900634766e+01 1.743511390686035156e+01
4.000000000000000000e+00 9.576456069946289062e+00 1.742291831970214844e+01
4.000000000000000000e+00 9.576456069946289062e+00 1.742291831970214844e+01
4.000000000000000000e+00 9.576456069946289062e+00 1.742291831970214844e+01
4.000000000000000000e+00 9.576456069946289062e+00 1.742291831970214844e+01
4.000000000000000000e+00 9.576456069946289062e+00 1.742291831970214844e+01
4.000000000000000000e+00 9.576456069946289062e+00 1.742291831970214844e+01
4.000000000000000000e+00 9.576456069946289062e+00 1.742291831970214844e+01
4.000000000000000000e+00 9.576456069946289062e+00 1.742291831970214844e+01
4.000000000000000000e+00 9.576456069946289062e+00 1.742291831970214844e+01
4.000000000000000000e+00 9.576456069946289062e+00 1.742291831970214844e+01
4.000000000000000000e+00 9.576456069946289062e+00 1.742291831970214844e+01
4.000000000000000000e+00 9.576456069946289062e+00 1.742291831970214844e+01
4.000000000000000000e+00 9.576456069946289062e+00 1.742291831970214844e+01
4.000000000000000000e+00 9.576456069946289062e+00 1.742291831970214844e+01
5.000000000000000000e+00 8.318017959594726562e+00 1.740921783447265625e+01
5.000000000000000000e+00 8.318017959594726562e+00 1.740921783447265625e+01
5.000000000000000000e+00 8.318017959594726562e+00 1.740921783447265625e+01
5.000000000000000000e+00 8.318017959594726562e+00 1.740921783447265625e+01
5.000000000000000000e+00 8.318017959594726562e+00 1.740921783447265625e+01
5.000000000000000000e+00 8.318017959594726562e+00 1.740921783447265625e+01
5.000000000000000000e+00 8.318017959594726562e+00 1.740921783447265625e+01
5.000000000000000000e+00 8.318017959594726562e+00 1.740921783447265625e+01
5.000000000000000000e+00 8.318017959594726562e+00 1.740921783447265625e+01
5.000000000000000000e+00 8.318017959594726562e+00 1.740921783447265625e+01
5.000000000000000000e+00 8.318017959594726562e+00 1.740921783447265625e+01
5.000000000000000000e+00 8.318017959594726562e+00 1.740921783447265625e+01
6.000000000000000000e+00 7.761140346527099609e+00 1.739242744445800781e+01
6.000000000000000000e+00 7.761140346527099609e+00 1.739242744445800781e+01
6.000000000000000000e+00 7.761140346527099609e+00 1.739242744445800781e+01
6.000000000000000000e+00 7.761140346527099609e+00 1.739242744445800781e+01
6.000000000000000000e+00 7.761140346527099609e+00 1.739242744445800781e+01
6.000000000000000000e+00 7.761140346527099609e+00 1.739242744445800781e+01
6.000000000000000000e+00 7.761140346527099609e+00 1.739242744445800781e+01
6.000000000000000000e+00 7.761140346527099609e+00 1.739242744445800781e+01
6.000000000000000000e+00 7.761140346527099609e+00 1.739242744445800781e+01
6.000000000000000000e+00 7.761140346527099609e+00 1.739242744445800781e+01
7.000000000000000000e+00 7.222578048706054688e+00 1.737163543701171875e+01
7.000000000000000000e+00 7.222578048706054688e+00 1.737163543701171875e+01
7.000000000000000000e+00 7.222578048706054688e+00 1.737163543701171875e+01
7.000000000000000000e+00 7.222578048706054688e+00 1.737163543701171875e+01
7.000000000000000000e+00 7.222578048706054688e+00 1.737163543701171875e+01
7.000000000000000000e+00 7.222578048706054688e+00 1.737163543701171875e+01
7.000000000000000000e+00 7.222578048706054688e+00 1.737163543701171875e+01
7.000000000000000000e+00 7.222578048706054688e+00 1.737163543701171875e+01
7.000000000000000000e+00 7.222578048706054688e+00 1.737163543701171875e+01
8.000000000000000000e+00 6.794541835784912109e+00 1.734600067138671875e+01
8.000000000000000000e+00 6.794541835784912109e+00 1.734600067138671875e+01
8.000000000000000000e+00 6.794541835784912109e+00 1.734600067138671875e+01
8.000000000000000000e+00 6.794541835784912109e+00 1.734600067138671875e+01
8.000000000000000000e+00 6.794541835784912109e+00 1.734600067138671875e+01
8.000000000000000000e+00 6.794541835784912109e+00 1.734600067138671875e+01
8.000000000000000000e+00 6.794541835784912109e+00 1.734600067138671875e+01
9.000000000000000000e+00 6.439472675323486328e+00 1.731459236145019531e+01
9.000000000000000000e+00 6.439472675323486328e+00 1.731459236145019531e+01
9.000000000000000000e+00 6.439472675323486328e+00 1.731459236145019531e+01
9.000000000000000000e+00 6.439472675323486328e+00 1.731459236145019531e+01
9.000000000000000000e+00 6.439472675323486328e+00 1.731459236145019531e+01
9.000000000000000000e+00 6.439472675323486328e+00 1.731459236145019531e+01
9.000000000000000000e+00 6.439472675323486328e+00 1.731459236145019531e+01
1.000000000000000000e+01 6.161766529083251953e+00 1.727675628662109375e+01
1.000000000000000000e+01 6.161766529083251953e+00 1.727675628662109375e+01
1.000000000000000000e+01 6.161766529083251953e+00 1.727675628662109375e+01
1.000000000000000000e+01 6.161766529083251953e+00 1.727675628662109375e+01
1.000000000000000000e+01 6.161766529083251953e+00 1.727675628662109375e+01
1.000000000000000000e+01 6.161766529083251953e+00 1.727675628662109375e+01
1.100000000000000000e+01 5.922150135040283203e+00 1.723140907287597656e+01
1.100000000000000000e+01 5.922150135040283203e+00 1.723140907287597656e+01
1.100000000000000000e+01 5.922150135040283203e+00 1.723140907287597656e+01
1.100000000000000000e+01 5.922150135040283203e+00 1.723140907287597656e+01
1.100000000000000000e+01 5.922150135040283203e+00 1.723140907287597656e+01
1.100000000000000000e+01 5.922150135040283203e+00 1.723140907287597656e+01
1.200000000000000000e+01 5.720000743865966797e+00 1.717771911621093750e+01
1.200000000000000000e+01 5.720000743865966797e+00 1.717771911621093750e+01
1.200000000000000000e+01 5.720000743865966797e+00 1.717771911621093750e+01
1.200000000000000000e+01 5.720000743865966797e+00 1.717771911621093750e+01
1.200000000000000000e+01 5.720000743865966797e+00 1.717771911621093750e+01
1.300000000000000000e+01 5.544110298156738281e+00 1.711474037170410156e+01
1.300000000000000000e+01 5.544110298156738281e+00 1.711474037170410156e+01
1.300000000000000000e+01 5.544110298156738281e+00 1.711474037170410156e+01
1.300000000000000000e+01 5.544110298156738281e+00 1.711474037170410156e+01
1.300000000000000000e+01 5.544110298156738281e+00 1.711474037170410156e+01
1.400000000000000000e+01 5.415536403656005859e+00 1.704214286804199219e+01
1.400000000000000000e+01 5.415536403656005859e+00 1.704214286804199219e+01
1.400000000000000000e+01 5.415536403656005859e+00 1.704214286804199219e+01
1.400000000000000000e+01 5.415536403656005859e+00 1.704214286804199219e+01
1.500000000000000000e+01 5.310933113098144531e+00 1.696098709106445312e+01
1.500000000000000000e+01 5.310933113098144531e+00 1.696098709106445312e+01
1.500000000000000000e+01 5.310933113098144531e+00 1.696098709106445312e+01
1.500000000000000000e+01 5.310933113098144531e+00 1.696098709106445312e+01
1.500000000000000000e+01 5.310933113098144531e+00 1.696098709106445312e+01
1.600000000000000000e+01 5.220786571502685547e+00 1.686833953857421875e+01
1.600000000000000000e+01 5.220786571502685547e+00 1.686833953857421875e+01
1.600000000000000000e+01 5.220786571502685547e+00 1.686833953857421875e+01
1.600000000000000000e+01 5.220786571502685547e+00 1.686833953857421875e+01
1.700000000000000000e+01 5.142432212829589844e+00 1.676308059692382812e+01
1.700000000000000000e+01 5.142432212829589844e+00 1.676308059692382812e+01
1.700000000000000000e+01 5.142432212829589844e+00 1.676308059692382812e+01
1.800000000000000000e+01 5.076611995697021484e+00 1.664414596557617188e+01
1.800000000000000000e+01 5.076611995697021484e+00 1.664414596557617188e+01
1.800000000000000000e+01 5.076611995697021484e+00 1.664414596557617188e+01
1.800000000000000000e+01 5.076611995697021484e+00 1.664414596557617188e+01
1.900000000000000000e+01 5.014715194702148438e+00 1.651111984252929688e+01
1.900000000000000000e+01 5.014715194702148438e+00 1.651111984252929688e+01
1.900000000000000000e+01 5.014715194702148438e+00 1.651111984252929688e+01
2.000000000000000000e+01 4.958460807800292969e+00 1.636254501342773438e+01
2.000000000000000000e+01 4.958460807800292969e+00 1.636254501342773438e+01
2.000000000000000000e+01 4.958460807800292969e+00 1.636254501342773438e+01
2.100000000000000000e+01 4.905620574951171875e+00 1.619812774658203125e+01
2.100000000000000000e+01 4.905620574951171875e+00 1.619812774658203125e+01
2.100000000000000000e+01 4.905620574951171875e+00 1.619812774658203125e+01
2.200000000000000000e+01 4.857223510742187500e+00 1.601688385009765625e+01
2.200000000000000000e+01 4.857223510742187500e+00 1.601688385009765625e+01
2.200000000000000000e+01 4.857223510742187500e+00 1.601688385009765625e+01
2.300000000000000000e+01 4.814008712768554688e+00 1.581835651397705078e+01
2.300000000000000000e+01 4.814008712768554688e+00 1.581835651397705078e+01
2.300000000000000000e+01 4.814008712768554688e+00 1.581835651397705078e+01
2.400000000000000000e+01 4.777299880981445312e+00 1.561464500427246094e+01
2.400000000000000000e+01 4.777299880981445312e+00 1.561464500427246094e+01
2.500000000000000000e+01 4.739778995513916016e+00 1.540387248992919922e+01
2.500000000000000000e+01 4.739778995513916016e+00 1.540387248992919922e+01
2.500000000000000000e+01 4.739778995513916016e+00 1.540387248992919922e+01
2.600000000000000000e+01 4.704637050628662109e+00 1.517818355560302734e+01
2.600000000000000000e+01 4.704637050628662109e+00 1.517818355560302734e+01
2.700000000000000000e+01 4.672276496887207031e+00 1.493724346160888672e+01
2.700000000000000000e+01 4.672276496887207031e+00 1.493724346160888672e+01
2.700000000000000000e+01 4.672276496887207031e+00 1.493724346160888672e+01
2.800000000000000000e+01 4.638407230377197266e+00 1.468672370910644531e+01
2.800000000000000000e+01 4.638407230377197266e+00 1.468672370910644531e+01
2.900000000000000000e+01 4.609191417694091797e+00 1.444664955139160156e+01
2.900000000000000000e+01 4.609191417694091797e+00 1.444664955139160156e+01
3.000000000000000000e+01 4.579678535461425781e+00 1.419934368133544922e+01
3.000000000000000000e+01 4.579678535461425781e+00 1.419934368133544922e+01
3.100000000000000000e+01 4.553195953369140625e+00 1.394591140747070312e+01
3.100000000000000000e+01 4.553195953369140625e+00 1.394591140747070312e+01
3.200000000000000000e+01 4.529401779174804688e+00 1.368470573425292969e+01
3.200000000000000000e+01 4.529401779174804688e+00 1.368470573425292969e+01
3.300000000000000000e+01 4.505316734313964844e+00 1.341568946838378906e+01
3.300000000000000000e+01 4.505316734313964844e+00 1.341568946838378906e+01
3.400000000000000000e+01 4.483343601226806641e+00 1.314029693603515625e+01
3.400000000000000000e+01 4.483343601226806641e+00 1.314029693603515625e+01
3.500000000000000000e+01 4.462312698364257812e+00 1.286007308959960938e+01
3.500000000000000000e+01 4.462312698364257812e+00 1.286007308959960938e+01
3.600000000000000000e+01 4.440674304962158203e+00 1.260655593872070312e+01
3.600000000000000000e+01 4.440674304962158203e+00 1.260655593872070312e+01
3.700000000000000000e+01 4.423855781555175781e+00 1.236806106567382812e+01
3.700000000000000000e+01 4.423855781555175781e+00 1.236806106567382812e+01
3.800000000000000000e+01 4.402703762054443359e+00 1.212403583526611328e+01
3.900000000000000000e+01 4.387697696685791016e+00 1.188416385650634766e+01
3.900000000000000000e+01 4.387697696685791016e+00 1.188416385650634766e+01
4.000000000000000000e+01 4.368308067321777344e+00 1.164191246032714844e+01
4.100000000000000000e+01 4.355139255523681641e+00 1.139524078369140625e+01
4.100000000000000000e+01 4.355139255523681641e+00 1.139524078369140625e+01
4.200000000000000000e+01 4.338048458099365234e+00 1.114485740661621094e+01
4.300000000000000000e+01 4.330612659454345703e+00 1.089327239990234375e+01
4.300000000000000000e+01 4.330612659454345703e+00 1.089327239990234375e+01
4.400000000000000000e+01 4.315778732299804688e+00 1.064111614227294922e+01
4.500000000000000000e+01 4.309735298156738281e+00 1.039413356781005859e+01
4.500000000000000000e+01 4.309735298156738281e+00 1.039413356781005859e+01
4.600000000000000000e+01 4.295225620269775391e+00 1.015348434448242188e+01
4.700000000000000000e+01 4.290370464324951172e+00 9.920669555664062500e+00
4.700000000000000000e+01 4.290370464324951172e+00 9.920669555664062500e+00
4.800000000000000000e+01 4.275804519653320312e+00 9.689837455749511719e+00
4.900000000000000000e+01 4.272749423980712891e+00 9.476188659667968750e+00
5.000000000000000000e+01 4.258245944976806641e+00 9.276243209838867188e+00
5.000000000000000000e+01 4.258245944976806641e+00 9.276243209838867188e+00
5.100000000000000000e+01 4.255652904510498047e+00 9.084503173828125000e+00
5.200000000000000000e+01 4.242056846618652344e+00 8.903140068054199219e+00
5.300000000000000000e+01 4.239782333374023438e+00 8.732136726379394531e+00
5.400000000000000000e+01 4.226178646087646484e+00 8.572110176086425781e+00
5.500000000000000000e+01 4.225805282592773438e+00 8.420060157775878906e+00
5.500000000000000000e+01 4.225805282592773438e+00 8.420060157775878906e+00
5.600000000000000000e+01 4.211149692535400391e+00 8.277957916259765625e+00
5.700000000000000000e+01 4.212703704833984375e+00 8.142583847045898438e+00
5.800000000000000000e+01 4.197396755218505859e+00 8.022118568420410156e+00
5.900000000000000000e+01 4.199837207794189453e+00 7.907527446746826172e+00
6.000000000000000000e+01 4.183845996856689453e+00 7.805473804473876953e+00
6.100000000000000000e+01 4.188280105590820312e+00 7.710536956787109375e+00
6.200000000000000000e+01 4.170616626739501953e+00 7.621798038482666016e+00
6.300000000000000000e+01 4.177133560180664062e+00 7.539990901947021484e+00
6.400000000000000000e+01 4.158763885498046875e+00 7.462772846221923828e+00
6.500000000000000000e+01 4.166353225708007812e+00 7.390223979949951172e+00
6.600000000000000000e+01 4.147758960723876953e+00 7.320549964904785156e+00
6.700000000000000000e+01 4.156439781188964844e+00 7.256297588348388672e+00
6.800000000000000000e+01 4.138032913208007812e+00 7.194250106811523438e+00
6.900000000000000000e+01 4.148058891296386719e+00 7.134566783905029297e+00
7.000000000000000000e+01 4.129439353942871094e+00 7.076633930206298828e+00
7.100000000000000000e+01 4.140334606170654297e+00 7.020399093627929688e+00
7.200000000000000000e+01 4.120894908905029297e+00 6.965559482574462891e+00
7.300000000000000000e+01 4.133813858032226562e+00 6.912495136260986328e+00
7.500000000000000000e+01 4.128958225250244141e+00 6.810707569122314453e+00
7.600000000000000000e+01 4.107139110565185547e+00 6.763708591461181641e+00
7.700000000000000000e+01 4.123311042785644531e+00 6.718069076538085938e+00
7.800000000000000000e+01 4.101113319396972656e+00 6.672883510589599609e+00
7.900000000000000000e+01 4.118316650390625000e+00 6.629776477813720703e+00
8.100000000000000000e+01 4.113066196441650391e+00 6.547219276428222656e+00
8.200000000000000000e+01 4.090719223022460938e+00 6.507021903991699219e+00
8.300000000000000000e+01 4.108250617980957031e+00 6.469096183776855469e+00
8.400000000000000000e+01 4.086287975311279297e+00 6.432748794555664062e+00
8.600000000000000000e+01 4.082594394683837891e+00 6.368516445159912109e+00
8.700000000000000000e+01 4.098473072052001953e+00 6.340022563934326172e+00
8.900000000000000000e+01 4.094191551208496094e+00 6.285550117492675781e+00
9.000000000000000000e+01 4.075125217437744141e+00 6.259316444396972656e+00
9.100000000000000000e+01 4.090395927429199219e+00 6.233539581298828125e+00
9.300000000000000000e+01 4.086471080780029297e+00 6.183973312377929688e+00
9.400000000000000000e+01 4.068843841552734375e+00 6.159903049468994141e+00
9.600000000000000000e+01 4.065759181976318359e+00 6.113174438476562500e+00
9.700000000000000000e+01 4.078845024108886719e+00 6.090400218963623047e+00
9.900000000000000000e+01 4.075279712677001953e+00 6.045661449432373047e+00
1.000000000000000000e+02 4.060159206390380859e+00 6.023690223693847656e+00
1.020000000000000000e+02 4.057618618011474609e+00 5.980449199676513672e+00
1.030000000000000000e+02 4.068521976470947266e+00 5.959202289581298828e+00
1.050000000000000000e+02 4.065333843231201172e+00 5.917449474334716797e+00
1.070000000000000000e+02 4.062299728393554688e+00 5.876668930053710938e+00
1.080000000000000000e+02 4.050398826599121094e+00 5.856748580932617188e+00
1.100000000000000000e+02 4.048226356506347656e+00 5.819268226623535156e+00
1.120000000000000000e+02 4.046336650848388672e+00 5.782823085784912109e+00
1.140000000000000000e+02 4.044502258300781250e+00 5.747125625610351562e+00
1.150000000000000000e+02 4.051854610443115234e+00 5.729512214660644531e+00
1.170000000000000000e+02 4.049608707427978516e+00 5.696371078491210938e+00
1.190000000000000000e+02 4.047492980957031250e+00 5.665778636932373047e+00
1.210000000000000000e+02 4.045503139495849609e+00 5.635811328887939453e+00
1.230000000000000000e+02 4.043527603149414062e+00 5.606513500213623047e+00
1.250000000000000000e+02 4.041631221771240234e+00 5.577900409698486328e+00
1.270000000000000000e+02 4.039787292480468750e+00 5.549985408782958984e+00
1.290000000000000000e+02 4.038304328918457031e+00 5.523815155029296875e+00
1.310000000000000000e+02 4.036836624145507812e+00 5.498379707336425781e+00
1.330000000000000000e+02 4.035422801971435547e+00 5.473689079284667969e+00
1.350000000000000000e+02 4.034084320068359375e+00 5.449330329895019531e+00
1.370000000000000000e+02 4.032771587371826172e+00 5.425885677337646484e+00
1.390000000000000000e+02 4.031465530395507812e+00 5.402584075927734375e+00
1.410000000000000000e+02 4.030153274536132812e+00 5.381190776824951172e+00
1.430000000000000000e+02 4.028931140899658203e+00 5.360138416290283203e+00
1.460000000000000000e+02 4.024159908294677734e+00 5.329773426055908203e+00
1.480000000000000000e+02 4.023205757141113281e+00 5.309949874877929688e+00
1.500000000000000000e+02 4.022114753723144531e+00 5.290954589843750000e+00
1.530000000000000000e+02 4.023019313812255859e+00 5.263388633728027344e+00
1.550000000000000000e+02 4.021944522857666016e+00 5.246311664581298828e+00
1.570000000000000000e+02 4.020895481109619141e+00 5.229624748229980469e+00
1.600000000000000000e+02 4.017377853393554688e+00 5.205139636993408203e+00
1.620000000000000000e+02 4.016474246978759766e+00 5.189177989959716797e+00
1.650000000000000000e+02 4.016984462738037109e+00 5.165568351745605469e+00
1.670000000000000000e+02 4.016046047210693359e+00 5.150114059448242188e+00
1.700000000000000000e+02 4.012942314147949219e+00 5.127367496490478516e+00
1.730000000000000000e+02 4.013244152069091797e+00 5.105062007904052734e+00
1.750000000000000000e+02 4.012404918670654297e+00 5.090604782104492188e+00
1.780000000000000000e+02 4.009595870971679688e+00 5.069629669189453125e+00
1.810000000000000000e+02 4.009874343872070312e+00 5.049198627471923828e+00
1.840000000000000000e+02 4.007222652435302734e+00 5.030115127563476562e+00
1.870000000000000000e+02 4.007738113403320312e+00 5.012106418609619141e+00
1.900000000000000000e+02 4.005180835723876953e+00 4.994771003723144531e+00
1.930000000000000000e+02 4.005823135375976562e+00 4.977574348449707031e+00
1.960000000000000000e+02 4.003348827362060547e+00 4.960914134979248047e+00
1.990000000000000000e+02 4.004058361053466797e+00 4.944624423980712891e+00
2.020000000000000000e+02 4.001586437225341797e+00 4.928496360778808594e+00
2.050000000000000000e+02 4.002333641052246094e+00 4.912796974182128906e+00
2.080000000000000000e+02 3.999971866607666016e+00 4.897267341613769531e+00
2.110000000000000000e+02 4.000713348388671875e+00 4.882351398468017578e+00
2.150000000000000000e+02 3.999645948410034180e+00 4.862963676452636719e+00
2.180000000000000000e+02 3.997337102890014648e+00 4.848584651947021484e+00
2.210000000000000000e+02 3.998066663742065430e+00 4.834563732147216797e+00
2.250000000000000000e+02 3.997037410736083984e+00 4.816640377044677734e+00
2.280000000000000000e+02 3.994818925857543945e+00 4.803645133972167969e+00
2.320000000000000000e+02 3.993880271911621094e+00 4.786819934844970703e+00
2.360000000000000000e+02 3.992929935455322266e+00 4.771001338958740234e+00
2.390000000000000000e+02 3.993675231933593750e+00 4.759424686431884766e+00
2.430000000000000000e+02 3.992700576782226562e+00 4.744457721710205078e+00
2.470000000000000000e+02 3.991759061813354492e+00 4.729906558990478516e+00
2.510000000000000000e+02 3.990799188613891602e+00 4.715807914733886719e+00
2.550000000000000000e+02 3.989864110946655273e+00 4.702796459197998047e+00
2.590000000000000000e+02 3.988993644714355469e+00 4.691061019897460938e+00
2.630000000000000000e+02 3.988121986389160156e+00 4.679426670074462891e+00
2.670000000000000000e+02 3.987245082855224609e+00 4.668078422546386719e+00
2.710000000000000000e+02 3.986413478851318359e+00 4.656693935394287109e+00
2.750000000000000000e+02 3.985622644424438477e+00 4.645707607269287109e+00
2.790000000000000000e+02 3.984980583190917969e+00 4.634798049926757812e+00
2.840000000000000000e+02 3.982985258102416992e+00 4.621252059936523438e+00
2.880000000000000000e+02 3.982374906539916992e+00 4.610906124114990234e+00
2.930000000000000000e+02 3.982926845550537109e+00 4.598430633544921875e+00
2.970000000000000000e+02 3.982352256774902344e+00 4.588610649108886719e+00
3.020000000000000000e+02 3.980361223220825195e+00 4.576649188995361328e+00
3.070000000000000000e+02 3.980975389480590820e+00 4.565423011779785156e+00
3.110000000000000000e+02 3.980430364608764648e+00 4.556704521179199219e+00
3.160000000000000000e+02 3.978492498397827148e+00 4.545814990997314453e+00
3.210000000000000000e+02 3.979122877120971680e+00 4.535491466522216797e+00
3.260000000000000000e+02 3.977234840393066406e+00 4.525556564331054688e+00
3.310000000000000000e+02 3.977845430374145508e+00 4.515819072723388672e+00
3.360000000000000000e+02 3.975994348526000977e+00 4.506313800811767578e+00
3.420000000000000000e+02 3.975285053253173828e+00 4.495223522186279297e+00
3.470000000000000000e+02 3.975900888442993164e+00 4.486299991607666016e+00
3.530000000000000000e+02 3.975190162658691406e+00 4.476687908172607422e+00
3.580000000000000000e+02 3.973480463027954102e+00 4.469283580780029297e+00
3.640000000000000000e+02 3.972821235656738281e+00 4.460669517517089844e+00
3.690000000000000000e+02 3.973373651504516602e+00 4.453640937805175781e+00
3.750000000000000000e+02 3.972708463668823242e+00 4.445454120635986328e+00
3.810000000000000000e+02 3.972071886062622070e+00 4.437545299530029297e+00
3.870000000000000000e+02 3.971448898315429688e+00 4.429811954498291016e+00
3.930000000000000000e+02 3.970833063125610352e+00 4.422583580017089844e+00
3.990000000000000000e+02 3.970246076583862305e+00 4.416238784790039062e+00
